SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
9861,3/29/2020,,Peru,3/8/2020 5:31,852,18,16
9862,3/29/2020,,Philippines,3/8/2020 5:31,1418,71,42
9863,3/29/2020,,Poland,3/8/2020 5:31,1862,22,7
9864,3/29/2020,,Portugal,3/8/2020 5:31,5962,119,43
9865,3/29/2020,,Qatar,3/8/2020 5:31,634,1,48
9866,3/29/2020,,Romania,3/8/2020 5:31,1815,43,206
9867,3/29/2020,,Russia,3/8/2020 5:31,1534,8,64
9868,3/29/2020,,Rwanda,3/8/2020 5:31,70,0,0
9869,3/29/2020,,Saint Kitts and Nevis,3/8/2020 5:31,2,0,0
9870,3/29/2020,,Saint Lucia,3/8/2020 5:31,9,0,1
9871,3/29/2020,,Saint Vincent and the Grenadines,3/8/2020 5:31,1,0,1
9872,3/29/2020,,San Marino,3/8/2020 5:31,224,22,6
9873,3/29/2020,,Saudi Arabia,3/8/2020 5:31,1299,8,66
9874,3/29/2020,,Senegal,3/8/2020 5:31,142,0,27
9875,3/29/2020,,Serbia,3/8/2020 5:31,741,13,0
9876,3/29/2020,,Seychelles,3/8/2020 5:31,8,0,0
9877,3/29/2020,,Singapore,3/8/2020 5:31,844,3,212
9878,3/29/2020,,Slovakia,3/8/2020 5:31,314,0,2
9879,3/29/2020,,Slovenia,3/8/2020 5:31,730,11,10
9880,3/29/2020,,Somalia,3/8/2020 5:31,3,0,0
9881,3/29/2020,,South Africa,3/8/2020 5:31,1280,2,31
9882,3/29/2020,,South Korea,3/8/2020 5:31,9583,152,5033
9883,3/29/2020,,Spain,3/8/2020 5:31,80110,6803,14709
9884,3/29/2020,,Sri Lanka,3/8/2020 5:31,117,1,11
9885,3/29/2020,,Sudan,3/8/2020 5:31,6,1,0
9886,3/29/2020,,Suriname,3/8/2020 5:31,8,0,0
9887,3/29/2020,,Sweden,3/8/2020 5:31,3700,110,16
9888,3/29/2020,,Switzerland,3/8/2020 5:31,14829,300,1595
9889,3/29/2020,,Syria,3/8/2020 5:31,9,1,0
9890,3/29/2020,,Taiwan,3/8/2020 5:31,298,2,30
9891,3/29/2020,,Tanzania,3/8/2020 5:31,14,0,1
9892,3/29/2020,,Thailand,3/8/2020 5:31,1388,7,97
9893,3/29/2020,,Timor-Leste,3/8/2020 5:31,1,0,0
9894,3/29/2020,,Togo,3/8/2020 5:31,25,1,1
9895,3/29/2020,,Trinidad and Tobago,3/8/2020 5:31,78,3,1
9896,3/29/2020,,Tunisia,3/8/2020 5:31,312,8,2
9897,3/29/2020,,Turkey,3/8/2020 5:31,9217,131,105
9898,3/29/2020,,UK,3/8/2020 5:31,19522,1228,135
9899,3/29/2020,,Uganda,3/8/2020 5:31,33,0,0
9900,3/29/2020,,Ukraine,3/8/2020 5:31,475,10,6
9901,3/29/2020,,United Arab Emirates,3/8/2020 5:31,570,3,58
9902,3/29/2020,,Uruguay,3/8/2020 5:31,304,1,0
9903,3/29/2020,,Uzbekistan,3/8/2020 5:31,144,2,7
9904,3/29/2020,,Venezuela,3/8/2020 5:31,119,2,39
9905,3/29/2020,,Vietnam,3/8/2020 5:31,188,0,25
9906,3/29/2020,,West Bank and Gaza,3/8/2020 5:31,109,1,18
9907,3/29/2020,,Zambia,3/8/2020 5:31,29,0,0
9908,3/29/2020,,Zimbabwe,3/8/2020 5:31,7,1,0
9909,3/29/2020,Alabama,US,3/8/2020 5:31,825,10,0
9910,3/29/2020,Alaska,US,3/8/2020 5:31,102,2,0
9911,3/29/2020,Alberta,Canada,3/8/2020 5:31,621,2,0
9912,3/29/2020,American Samoa,US,3/8/2020 5:31,0,0,0
9913,3/29/2020,Anguilla,UK,3/8/2020 5:31,2,0,0
9914,3/29/2020,Anhui,Mainland China,3/8/2020 5:31,990,6,984
9915,3/29/2020,Arizona,US,3/8/2020 5:31,919,17,0
9916,3/29/2020,Arkansas,US,3/8/2020 5:31,426,6,0
9917,3/29/2020,Aruba,Netherlands,3/8/2020 5:31,50,0,1
9918,3/29/2020,Australian Capital Territory,Australia,3/8/2020 5:31,77,0,2
9919,3/29/2020,Beijing,Mainland China,3/8/2020 5:31,577,8,412
9920,3/29/2020,Bermuda,UK,3/8/2020 5:31,22,0,2
9921,3/29/2020,British Columbia,Canada,3/8/2020 5:31,884,17,0
9922,3/29/2020,British Virgin Islands,UK,3/8/2020 5:31,2,0,0
9923,3/29/2020,California,US,3/8/2020 5:31,5852,124,0
9924,3/29/2020,Cayman Islands,UK,3/8/2020 5:31,8,1,0
9925,3/29/2020,Channel Islands,UK,3/8/2020 5:31,108,2,0
9926,3/29/2020,Chongqing,Mainland China,3/8/2020 5:31,579,6,570
9927,3/29/2020,Colorado,US,3/8/2020 5:31,2307,47,0
9928,3/29/2020,Connecticut,US,3/8/2020 5:31,1993,34,0
9929,3/29/2020,Curacao,Netherlands,3/8/2020 5:31,8,1,2
9930,3/29/2020,Delaware,US,3/8/2020 5:31,232,6,0
9931,3/29/2020,Diamond Princess cruise ship,Canada,3/8/2020 5:31,0,1,0
9932,3/29/2020,Diamond Princess cruise ship,US,3/8/2020 5:31,49,0,0
9933,3/29/2020,District of Columbia,US,3/8/2020 5:31,342,5,0
9934,3/29/2020,Faroe Islands,Denmark,3/8/2020 5:31,159,0,70
9935,3/29/2020,Florida,US,3/8/2020 5:31,4246,56,0
9936,3/29/2020,French Guiana,France,3/8/2020 5:31,28,0,6
9937,3/29/2020,French Polynesia,France,3/8/2020 5:31,30,0,0
9938,3/29/2020,Fujian,Mainland China,3/8/2020 5:31,338,1,295
9939,3/29/2020,Gansu,Mainland China,3/8/2020 5:31,138,2,125
9940,3/29/2020,Georgia,US,3/8/2020 5:31,2651,80,0
9941,3/29/2020,Gibraltar,UK,3/8/2020 5:31,65,0,14
9942,3/29/2020,Grand Princess,Canada,3/8/2020 5:31,13,0,0
9943,3/29/2020,Grand Princess,US,3/8/2020 5:31,103,3,0
9944,3/29/2020,Greenland,Denmark,3/8/2020 5:31,10,0,2
9945,3/29/2020,Guadeloupe,France,3/8/2020 5:31,106,4,17
9946,3/29/2020,Guam,US,3/8/2020 5:31,56,1,0
9947,3/29/2020,Guangdong,Mainland China,3/8/2020 5:31,1475,8,1349
9948,3/29/2020,Guangxi,Mainland China,3/8/2020 5:31,254,2,250
9949,3/29/2020,Guizhou,Mainland China,3/8/2020 5:31,146,2,144
9950,3/29/2020,Hainan,Mainland China,3/8/2020 5:31,168,6,168
9951,3/29/2020,Hawaii,US,3/8/2020 5:31,149,0,0
9952,3/29/2020,Hebei,Mainland China,3/8/2020 5:31,319,6,310
9953,3/29/2020,Heilongjiang,Mainland China,3/8/2020 5:31,484,13,469
9954,3/29/2020,Henan,Mainland China,3/8/2020 5:31,1276,22,1251
9955,3/29/2020,Hong Kong,Hong Kong,3/8/2020 5:31,641,4,112
9956,3/29/2020,Hubei,Mainland China,3/8/2020 5:31,67801,3182,62570
9957,3/29/2020,Hunan,Mainland China,3/8/2020 5:31,1018,4,1014
9958,3/29/2020,Idaho,US,3/8/2020 5:31,281,5,0
9959,3/29/2020,Illinois,US,3/8/2020 5:31,4596,66,0
9960,3/29/2020,Indiana,US,3/8/2020 5:31,1513,32,0
9961,3/29/2020,Inner Mongolia,Mainland China,3/8/2020 5:31,95,1,74
9962,3/29/2020,Iowa,US,3/8/2020 5:31,336,4,0
9963,3/29/2020,Isle of Man,UK,3/8/2020 5:31,42,0,0
9964,3/29/2020,Jiangsu,Mainland China,3/8/2020 5:31,644,0,631
9965,3/29/2020,Jiangxi,Mainland China,3/8/2020 5:31,937,1,934
9966,3/29/2020,Jilin,Mainland China,3/8/2020 5:31,98,1,92
9967,3/29/2020,Kansas,US,3/8/2020 5:31,330,7,0
9968,3/29/2020,Kentucky,US,3/8/2020 5:31,438,9,0
9969,3/29/2020,Liaoning,Mainland China,3/8/2020 5:31,134,2,124
9970,3/29/2020,Louisiana,US,3/8/2020 5:31,3540,151,0
9971,3/29/2020,Macau,Macau,3/8/2020 5:31,37,0,10
9972,3/29/2020,Maine,US,3/8/2020 5:31,253,3,0
9973,3/29/2020,Manitoba,Canada,3/8/2020 5:31,72,1,0
9974,3/29/2020,Martinique,France,3/8/2020 5:31,93,1,0
9975,3/29/2020,Maryland,US,3/8/2020 5:31,1239,10,0
9976,3/29/2020,Massachusetts,US,3/8/2020 5:31,4955,48,0
9977,3/29/2020,Mayotte,France,3/8/2020 5:31,63,0,0
9978,3/29/2020,Michigan,US,3/8/2020 5:31,5488,132,0
9979,3/29/2020,Minnesota,US,3/8/2020 5:31,503,9,0
9980,3/29/2020,Mississippi,US,3/8/2020 5:31,759,14,0
9981,3/29/2020,Missouri,US,3/8/2020 5:31,915,13,0
9982,3/29/2020,Montana,US,3/8/2020 5:31,154,1,0
9983,3/29/2020,Montserrat,UK,3/8/2020 5:31,5,0,0
9984,3/29/2020,Nebraska,US,3/8/2020 5:31,108,2,0
9985,3/29/2020,Nevada,US,3/8/2020 5:31,920,15,0
9986,3/29/2020,New Brunswick,Canada,3/8/2020 5:31,66,0,0
9987,3/29/2020,New Caledonia,France,3/8/2020 5:31,15,0,0
9988,3/29/2020,New Hampshire,US,3/8/2020 5:31,214,2,0
9989,3/29/2020,New Jersey,US,3/8/2020 5:31,13386,161,0
9990,3/29/2020,New Mexico,US,3/8/2020 5:31,237,2,0
9991,3/29/2020,New South Wales,Australia,3/8/2020 5:31,1791,8,4
9992,3/29/2020,New York,US,3/8/2020 5:31,59648,965,0
9993,3/29/2020,Newfoundland and Labrador,Canada,3/8/2020 5:31,135,0,0
9994,3/29/2020,Ningxia,Mainland China,3/8/2020 5:31,75,0,75
9995,3/29/2020,North Carolina,US,3/8/2020 5:31,1191,7,0
9996,3/29/2020,North Dakota,US,3/8/2020 5:31,98,1,0
9997,3/29/2020,Northern Mariana Islands,US,3/8/2020 5:31,0,0,0
9998,3/29/2020,Northern Territory,Australia,3/8/2020 5:31,15,0,0
9999,3/29/2020,Northwest Territories,Canada,3/8/2020 5:31,1,0,0
10000,3/29/2020,Nova Scotia,Canada,3/8/2020 5:31,122,0,0
10001,3/29/2020,Ohio,US,3/8/2020 5:31,1653,29,0
10002,3/29/2020,Oklahoma,US,3/8/2020 5:31,429,16,0
10003,3/29/2020,Ontario,Canada,3/8/2020 5:31,1355,21,0
10004,3/29/2020,Oregon,US,3/8/2020 5:31,548,13,0
10005,3/29/2020,Pennsylvania,US,3/8/2020 5:31,3432,41,0
10006,3/29/2020,Prince Edward Island,Canada,3/8/2020 5:31,11,0,0
10007,3/29/2020,Puerto Rico,US,3/8/2020 5:31,127,3,0
10008,3/29/2020,Qinghai,Mainland China,3/8/2020 5:31,18,0,18
10009,3/29/2020,Quebec,Canada,3/8/2020 5:31,2840,22,0
10010,3/29/2020,Queensland,Australia,3/8/2020 5:31,656,2,8
10011,3/29/2020,Recovered,Canada,3/8/2020 5:31,0,0,466
10012,3/29/2020,Recovered,US,3/8/2020 5:31,0,0,2665
10013,3/29/2020,Reunion,France,3/8/2020 5:31,183,0,1
10014,3/29/2020,Rhode Island,US,3/8/2020 5:31,294,3,0
10015,3/29/2020,Saint Barthelemy,France,3/8/2020 5:31,5,0,0
10016,3/29/2020,Saskatchewan,Canada,3/8/2020 5:31,156,0,0
10017,3/29/2020,Shaanxi,Mainland China,3/8/2020 5:31,253,3,242
10018,3/29/2020,Shandong,Mainland China,3/8/2020 5:31,772,7,752
10019,3/29/2020,Shanghai,Mainland China,3/8/2020 5:31,492,5,334
10020,3/29/2020,Shanxi,Mainland China,3/8/2020 5:31,136,0,133
10021,3/29/2020,Sichuan,Mainland China,3/8/2020 5:31,550,3,536
10022,3/29/2020,Sint Maarten,Netherlands,3/8/2020 5:31,6,0,0
10023,3/29/2020,South Australia,Australia,3/8/2020 5:31,299,0,6
10024,3/29/2020,South Carolina,US,3/8/2020 5:31,774,16,0
10025,3/29/2020,South Dakota,US,3/8/2020 5:31,90,1,0
10026,3/29/2020,St Martin,France,3/8/2020 5:31,11,0,0
10027,3/29/2020,Tasmania,Australia,3/8/2020 5:31,66,0,5
10028,3/29/2020,Tennessee,US,3/8/2020 5:31,1720,8,0
10029,3/29/2020,Texas,US,3/8/2020 5:31,2792,37,0
10030,3/29/2020,Tianjin,Mainland China,3/8/2020 5:31,166,3,133
10031,3/29/2020,Tibet,Mainland China,3/8/2020 5:31,1,0,1
10032,3/29/2020,Turks and Caicos Islands,UK,3/8/2020 5:31,4,0,0
10033,3/29/2020,Utah,US,3/8/2020 5:31,720,2,0
10034,3/29/2020,Vermont,US,3/8/2020 5:31,235,12,0
10035,3/29/2020,Victoria,Australia,3/8/2020 5:31,769,4,191
10036,3/29/2020,Virgin Islands,US,3/8/2020 5:31,23,0,0
10037,3/29/2020,Virginia,US,3/8/2020 5:31,890,20,0
10038,3/29/2020,Washington,US,3/8/2020 5:31,4465,198,0
10039,3/29/2020,West Virginia,US,3/8/2020 5:31,113,0,0
10040,3/29/2020,Western Australia,Australia,3/8/2020 5:31,311,2,28
10041,3/29/2020,Wisconsin,US,3/8/2020 5:31,1164,18,0
10042,3/29/2020,Wyoming,US,3/8/2020 5:31,86,0,0
10043,3/29/2020,Xinjiang,Mainland China,3/8/2020 5:31,76,3,73
10044,3/29/2020,Yukon,Canada,3/8/2020 5:31,4,0,0
10045,3/29/2020,Yunnan,Mainland China,3/8/2020 5:31,180,2,172
10046,3/29/2020,Zhejiang,Mainland China,3/8/2020 5:31,1254,1,1225
10047,3/30/2020,,Afghanistan,3/8/2020 5:31,170,4,2
10048,3/30/2020,,Albania,3/8/2020 5:31,223,11,44
10049,3/30/2020,,Algeria,3/8/2020 5:31,584,35,37
10050,3/30/2020,,Andorra,3/8/2020 5:31,370,8,10
10051,3/30/2020,,Angola,3/8/2020 5:31,7,2,0
10052,3/30/2020,,Antigua and Barbuda,3/8/2020 5:31,7,0,0
10053,3/30/2020,,Argentina,3/8/2020 5:31,820,23,228
10054,3/30/2020,,Armenia,3/8/2020 5:31,482,3,30
10055,3/30/2020,,Austria,3/8/2020 5:31,9618,108,636
10056,3/30/2020,,Azerbaijan,3/8/2020 5:31,273,4,26
10057,3/30/2020,,Bahamas,3/8/2020 5:31,14,0,1
10058,3/30/2020,,Bahrain,3/8/2020 5:31,515,4,279
10059,3/30/2020,,Bangladesh,3/8/2020 5:31,49,5,19
10060,3/30/2020,,Barbados,3/8/2020 5:31,33,0,0
10061,3/30/2020,,Belarus,3/8/2020 5:31,152,0,32
10062,3/30/2020,,Belgium,3/8/2020 5:31,11899,513,1527
10063,3/30/2020,,Belize,3/8/2020 5:31,3,0,0
10064,3/30/2020,,Benin,3/8/2020 5:31,6,0,0
10065,3/30/2020,,Bhutan,3/8/2020 5:31,4,0,0
10066,3/30/2020,,Bolivia,3/8/2020 5:31,97,4,0
10067,3/30/2020,,Bosnia and Herzegovina,3/8/2020 5:31,368,10,17
10068,3/30/2020,,Botswana,3/8/2020 5:31,3,0,0
10069,3/30/2020,,Brazil,3/8/2020 5:31,4579,159,120
10070,3/30/2020,,Brunei,3/8/2020 5:31,127,1,38
10071,3/30/2020,,Bulgaria,3/8/2020 5:31,359,8,17
10072,3/30/2020,,Burkina Faso,3/8/2020 5:31,246,12,31
10073,3/30/2020,,Burma,3/8/2020 5:31,14,0,0
10074,3/30/2020,,Cabo Verde,3/8/2020 5:31,6,1,0
10075,3/30/2020,,Cambodia,3/8/2020 5:31,107,0,21
10076,3/30/2020,,Cameroon,3/8/2020 5:31,139,6,5
10077,3/30/2020,,Central African Republic,3/8/2020 5:31,3,0,0
10078,3/30/2020,,Chad,3/8/2020 5:31,5,0,0
10079,3/30/2020,,Chile,3/8/2020 5:31,2449,8,156
10080,3/30/2020,,Colombia,3/8/2020 5:31,798,12,15
10081,3/30/2020,,Congo (Brazzaville),3/8/2020 5:31,19,0,0
10082,3/30/2020,,Congo (Kinshasa),3/8/2020 5:31,81,8,2
10083,3/30/2020,,Costa Rica,3/8/2020 5:31,330,2,4
10084,3/30/2020,,Croatia,3/8/2020 5:31,790,6,67
10085,3/30/2020,,Cuba,3/8/2020 5:31,170,4,4
10086,3/30/2020,,Cyprus,3/8/2020 5:31,230,7,22
10087,3/30/2020,,Czech Republic,3/8/2020 5:31,3001,23,25
10088,3/30/2020,,Denmark,3/8/2020 5:31,2577,77,1
10089,3/30/2020,,Diamond Princess,3/8/2020 5:31,712,10,603
10090,3/30/2020,,Djibouti,3/8/2020 5:31,18,0,0
10091,3/30/2020,,Dominica,3/8/2020 5:31,11,0,0
10092,3/30/2020,,Dominican Republic,3/8/2020 5:31,901,42,4
10093,3/30/2020,,Ecuador,3/8/2020 5:31,1962,60,3
10094,3/30/2020,,Egypt,3/8/2020 5:31,656,41,150
10095,3/30/2020,,El Salvador,3/8/2020 5:31,30,0,0
10096,3/30/2020,,Equatorial Guinea,3/8/2020 5:31,12,0,0
10097,3/30/2020,,Eritrea,3/8/2020 5:31,12,0,0
10098,3/30/2020,,Estonia,3/8/2020 5:31,715,3,20
10099,3/30/2020,,Eswatini,3/8/2020 5:31,9,0,0
10100,3/30/2020,,Ethiopia,3/8/2020 5:31,23,0,4
10101,3/30/2020,,Fiji,3/8/2020 5:31,5,0,0
10102,3/30/2020,,Finland,3/8/2020 5:31,1352,13,10
10103,3/30/2020,,France,3/8/2020 5:31,44550,3024,7927
10104,3/30/2020,,Gabon,3/8/2020 5:31,7,1,0
10105,3/30/2020,,Gambia,3/8/2020 5:31,4,1,0
10106,3/30/2020,,Georgia,3/8/2020 5:31,103,0,20
10107,3/30/2020,,Germany,3/8/2020 5:31,66885,645,13500
10108,3/30/2020,,Ghana,3/8/2020 5:31,152,5,2
10109,3/30/2020,,Greece,3/8/2020 5:31,1212,43,52
10110,3/30/2020,,Grenada,3/8/2020 5:31,9,0,0
10111,3/30/2020,,Guatemala,3/8/2020 5:31,36,1,10
10112,3/30/2020,,Guinea,3/8/2020 5:31,22,0,0
10113,3/30/2020,,Guinea-Bissau,3/8/2020 5:31,8,0,0
10114,3/30/2020,,Guyana,3/8/2020 5:31,8,1,0
10115,3/30/2020,,Haiti,3/8/2020 5:31,15,0,1
10116,3/30/2020,,Holy See,3/8/2020 5:31,6,0,0
10117,3/30/2020,,Honduras,3/8/2020 5:31,139,7,3
10118,3/30/2020,,Hungary,3/8/2020 5:31,447,15,34
10119,3/30/2020,,Iceland,3/8/2020 5:31,1086,2,157
10120,3/30/2020,,India,3/8/2020 5:31,1251,32,102
10121,3/30/2020,,Indonesia,3/8/2020 5:31,1414,122,75
10122,3/30/2020,,Iran,3/8/2020 5:31,41495,2757,13911
10123,3/30/2020,,Iraq,3/8/2020 5:31,630,46,152
10124,3/30/2020,,Ireland,3/8/2020 5:31,2910,54,5
10125,3/30/2020,,Israel,3/8/2020 5:31,4695,16,161
10126,3/30/2020,,Italy,3/8/2020 5:31,101739,11591,14620
10127,3/30/2020,,Ivory Coast,3/8/2020 5:31,168,1,6
10128,3/30/2020,,Jamaica,3/8/2020 5:31,36,1,2
10129,3/30/2020,,Japan,3/8/2020 5:31,1866,54,424
10130,3/30/2020,,Jordan,3/8/2020 5:31,268,5,26
10131,3/30/2020,,Kazakhstan,3/8/2020 5:31,302,1,21
10132,3/30/2020,,Kenya,3/8/2020 5:31,50,1,1
10133,3/30/2020,,Kosovo,3/8/2020 5:31,94,1,1
10134,3/30/2020,,Kuwait,3/8/2020 5:31,266,0,72
10135,3/30/2020,,Kyrgyzstan,3/8/2020 5:31,94,0,3
10136,3/30/2020,,Laos,3/8/2020 5:31,8,0,0
10137,3/30/2020,,Latvia,3/8/2020 5:31,376,0,1
10138,3/30/2020,,Lebanon,3/8/2020 5:31,446,11,35
10139,3/30/2020,,Liberia,3/8/2020 5:31,3,0,0
10140,3/30/2020,,Libya,3/8/2020 5:31,8,0,0
10141,3/30/2020,,Liechtenstein,3/8/2020 5:31,62,0,0
10142,3/30/2020,,Lithuania,3/8/2020 5:31,491,7,7
10143,3/30/2020,,Luxembourg,3/8/2020 5:31,1988,22,40
10144,3/30/2020,,MS Zaandam,3/8/2020 5:31,2,0,0
10145,3/30/2020,,Madagascar,3/8/2020 5:31,43,0,0
10146,3/30/2020,,Malaysia,3/8/2020 5:31,2626,37,479
10147,3/30/2020,,Maldives,3/8/2020 5:31,17,0,13
10148,3/30/2020,,Mali,3/8/2020 5:31,25,2,0
10149,3/30/2020,,Malta,3/8/2020 5:31,156,0,2
10150,3/30/2020,,Mauritania,3/8/2020 5:31,5,1,2
10151,3/30/2020,,Mauritius,3/8/2020 5:31,128,3,0
10152,3/30/2020,,Mexico,3/8/2020 5:31,993,20,35
10153,3/30/2020,,Moldova,3/8/2020 5:31,298,2,15
10154,3/30/2020,,Monaco,3/8/2020 5:31,49,1,1
10155,3/30/2020,,Mongolia,3/8/2020 5:31,12,0,2
10156,3/30/2020,,Montenegro,3/8/2020 5:31,91,1,0
10157,3/30/2020,,Morocco,3/8/2020 5:31,556,33,15
10158,3/30/2020,,Mozambique,3/8/2020 5:31,8,0,0
10159,3/30/2020,,Namibia,3/8/2020 5:31,11,0,2
10160,3/30/2020,,Nepal,3/8/2020 5:31,5,0,1
10161,3/30/2020,,Netherlands,3/8/2020 5:31,11750,864,250
10162,3/30/2020,,New Zealand,3/8/2020 5:31,589,1,63
10163,3/30/2020,,Nicaragua,3/8/2020 5:31,4,1,0
10164,3/30/2020,,Niger,3/8/2020 5:31,27,3,0
10165,3/30/2020,,Nigeria,3/8/2020 5:31,131,2,8
10166,3/30/2020,,North Macedonia,3/8/2020 5:31,285,7,12
10167,3/30/2020,,Norway,3/8/2020 5:31,4445,32,12
10168,3/30/2020,,Oman,3/8/2020 5:31,179,0,29
10169,3/30/2020,,Pakistan,3/8/2020 5:31,1717,21,76
10170,3/30/2020,,Panama,3/8/2020 5:31,989,24,4
10171,3/30/2020,,Papua New Guinea,3/8/2020 5:31,1,0,0
10172,3/30/2020,,Paraguay,3/8/2020 5:31,64,3,1
10173,3/30/2020,,Peru,3/8/2020 5:31,950,24,53
10174,3/30/2020,,Philippines,3/8/2020 5:31,1546,78,42
10175,3/30/2020,,Poland,3/8/2020 5:31,2055,31,7
10176,3/30/2020,,Portugal,3/8/2020 5:31,6408,140,43
10177,3/30/2020,,Qatar,3/8/2020 5:31,693,1,51
10178,3/30/2020,,Romania,3/8/2020 5:31,2109,65,209
10179,3/30/2020,,Russia,3/8/2020 5:31,1836,9,66
10180,3/30/2020,,Rwanda,3/8/2020 5:31,70,0,0
10181,3/30/2020,,Saint Kitts and Nevis,3/8/2020 5:31,7,0,0
10182,3/30/2020,,Saint Lucia,3/8/2020 5:31,9,0,1
10183,3/30/2020,,Saint Vincent and the Grenadines,3/8/2020 5:31,1,0,1
10184,3/30/2020,,San Marino,3/8/2020 5:31,230,25,13
10185,3/30/2020,,Saudi Arabia,3/8/2020 5:31,1453,8,115
10186,3/30/2020,,Senegal,3/8/2020 5:31,162,0,27
10187,3/30/2020,,Serbia,3/8/2020 5:31,785,16,0
10188,3/30/2020,,Seychelles,3/8/2020 5:31,8,0,0
10189,3/30/2020,,Singapore,3/8/2020 5:31,879,3,228
10190,3/30/2020,,Slovakia,3/8/2020 5:31,336,0,7
10191,3/30/2020,,Slovenia,3/8/2020 5:31,756,11,10
10192,3/30/2020,,Somalia,3/8/2020 5:31,3,0,0
10193,3/30/2020,,South Africa,3/8/2020 5:31,1326,3,31
10194,3/30/2020,,South Korea,3/8/2020 5:31,9661,158,5228
10195,3/30/2020,,Spain,3/8/2020 5:31,87956,7716,16780
10196,3/30/2020,,Sri Lanka,3/8/2020 5:31,122,2,15
10197,3/30/2020,,Sudan,3/8/2020 5:31,6,2,0
10198,3/30/2020,,Suriname,3/8/2020 5:31,8,0,0
10199,3/30/2020,,Sweden,3/8/2020 5:31,4028,146,16
10200,3/30/2020,,Switzerland,3/8/2020 5:31,15922,359,1823
10201,3/30/2020,,Syria,3/8/2020 5:31,10,2,0
10202,3/30/2020,,Taiwan,3/8/2020 5:31,306,5,39
10203,3/30/2020,,Tanzania,3/8/2020 5:31,19,0,1
10204,3/30/2020,,Thailand,3/8/2020 5:31,1524,9,229
10205,3/30/2020,,Timor-Leste,3/8/2020 5:31,1,0,0
10206,3/30/2020,,Togo,3/8/2020 5:31,30,1,1
10207,3/30/2020,,Trinidad and Tobago,3/8/2020 5:31,82,3,1
10208,3/30/2020,,Tunisia,3/8/2020 5:31,312,8,3
10209,3/30/2020,,Turkey,3/8/2020 5:31,10827,168,162
10210,3/30/2020,,UK,3/8/2020 5:31,22141,1408,135
10211,3/30/2020,,Uganda,3/8/2020 5:31,33,0,0
10212,3/30/2020,,Ukraine,3/8/2020 5:31,548,13,8
10213,3/30/2020,,United Arab Emirates,3/8/2020 5:31,611,5,61
10214,3/30/2020,,Uruguay,3/8/2020 5:31,310,1,0
10215,3/30/2020,,Uzbekistan,3/8/2020 5:31,149,2,7
10216,3/30/2020,,Venezuela,3/8/2020 5:31,135,3,39
10217,3/30/2020,,Vietnam,3/8/2020 5:31,203,0,55
10218,3/30/2020,,West Bank and Gaza,3/8/2020 5:31,116,1,18
10219,3/30/2020,,Zambia,3/8/2020 5:31,35,0,0
10220,3/30/2020,,Zimbabwe,3/8/2020 5:31,7,1,0
10221,3/30/2020,Alabama,US,3/8/2020 5:31,899,10,0
10222,3/30/2020,Alaska,US,3/8/2020 5:31,114,3,0
10223,3/30/2020,Alberta,Canada,3/8/2020 5:31,661,3,0
10224,3/30/2020,American Samoa,US,3/8/2020 5:31,0,0,0
10225,3/30/2020,Anguilla,UK,3/8/2020 5:31,2,0,0
10226,3/30/2020,Anhui,Mainland China,3/8/2020 5:31,990,6,984
10227,3/30/2020,Arizona,US,3/8/2020 5:31,1157,20,0
10228,3/30/2020,Arkansas,US,3/8/2020 5:31,473,7,0
10229,3/30/2020,Aruba,Netherlands,3/8/2020 5:31,50,0,1
10230,3/30/2020,Australian Capital Territory,Australia,3/8/2020 5:31,78,1,2
10231,3/30/2020,Beijing,Mainland China,3/8/2020 5:31,577,8,415
10232,3/30/2020,Bermuda,UK,3/8/2020 5:31,27,0,2
10233,3/30/2020,British Columbia,Canada,3/8/2020 5:31,970,19,0
10234,3/30/2020,British Virgin Islands,UK,3/8/2020 5:31,2,0,0
10235,3/30/2020,California,US,3/8/2020 5:31,7138,146,0
10236,3/30/2020,Cayman Islands,UK,3/8/2020 5:31,12,1,0
10237,3/30/2020,Channel Islands,UK,3/8/2020 5:31,141,2,0
10238,3/30/2020,Chongqing,Mainland China,3/8/2020 5:31,579,6,570
10239,3/30/2020,Colorado,US,3/8/2020 5:31,2311,47,0
10240,3/30/2020,Connecticut,US,3/8/2020 5:31,2571,36,0
10241,3/30/2020,Curacao,Netherlands,3/8/2020 5:31,11,1,2
10242,3/30/2020,Delaware,US,3/8/2020 5:31,264,6,0
10243,3/30/2020,Diamond Princess cruise ship,Canada,3/8/2020 5:31,0,1,0
10244,3/30/2020,Diamond Princess cruise ship,US,3/8/2020 5:31,49,0,0
10245,3/30/2020,District of Columbia,US,3/8/2020 5:31,401,9,0
10246,3/30/2020,Faroe Islands,Denmark,3/8/2020 5:31,168,0,70
10247,3/30/2020,Florida,US,3/8/2020 5:31,5473,63,0
10248,3/30/2020,French Guiana,France,3/8/2020 5:31,43,0,6
10249,3/30/2020,French Polynesia,France,3/8/2020 5:31,36,0,0
10250,3/30/2020,Fujian,Mainland China,3/8/2020 5:31,340,1,295
10251,3/30/2020,Gansu,Mainland China,3/8/2020 5:31,138,2,125
10252,3/30/2020,Georgia,US,3/8/2020 5:31,2808,87,0
10253,3/30/2020,Gibraltar,UK,3/8/2020 5:31,69,0,34
10254,3/30/2020,Grand Princess,Canada,3/8/2020 5:31,13,0,0
